Name,location,distance(km),location_score,check_in_day,check_in_week,score,price
힐튼 가든 인 아카디아-파사데나 에어리아 (Hilton Garden Inn Arcadia-Pasadena Area),"파사데나, 로스앤젤레스 (CA) ",22.2,8,2023-09-03,일,8.0,214635
소네스타 ES 스위트 채츠워스 (Sonesta ES Suites Chatsworth),"카노가 공원, 로스앤젤레스 (CA) ",26.4,8,2023-09-03,일,9.1,284451
데이즈 인 바이 윈덤 알함브라 (Days Inn by Wyndham Alhambra CA),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",11.4,8,2023-09-03,일,8.5,172960
록시 호텔 (Roxy Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,7.5,126540
Tradewinds Motel,"롱비치, 로스앤젤레스 (CA) ",27.6,8,2023-09-03,일,8.1,126540
Saga Motor Hotel Pasadena,"파사데나, 로스앤젤레스 (CA) ",15.4,8,2023-09-03,일,8.8,143972
"리돈도 비치 호텔, 태피스트리 컬렉션 바이 힐튼 (Redondo Beach Hotel, Tapestry Collection by Hilton)","비치 시티스, 로스앤젤레스 (CA) ",24.0,8,2023-09-03,일,8.1,380748
베스트웨스턴 노워크 인 (Best Western Norwalk Inn),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",18.6,8,2023-09-03,일,8.3,143320
"호텔 룰루 BW 프리미어 컬렉션 (Hotel Lulu, BW Premier Collection)","애너하임, 로스앤젤레스 (CA) ",40.4,8,2023-09-03,일,8.5,227348
샤토 마몽 (Chateau Marmont),"웨스트 할리우드, 로스앤젤레스 (CA) ",,8,2023-09-03,일,8.8,757037
Extended Stay America Suites - Los Angeles - Burbank Airport,"버뱅크, 로스앤젤레스 (CA) ",8.4,8,2023-09-03,일,7.1,215882
베스트웨스턴 우드랜드 힐즈 인 (Best Western Woodland Hills Inn),"카노가 공원, 로스앤젤레스 (CA) ",21.4,8,2023-09-03,일,8.4,217673
퀄리티 인 니어 할리우드 워크 오브 페임 (Quality Inn Near Hollywood Walk of Fame),"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,7.3,249100
씨 블루 호텔 (Sea Blue Hotel),"산타 모니카, 로스앤젤레스 (CA) ",11.5,8,2023-09-03,일,8.2,433837
제트 인 (Jet Inn),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",8.2,8,2023-09-03,일,7.8,433837
Lincoln Hotel Monterey Park/Los Angeles,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",11.0,8,2023-09-03,일,8.0,202201
더 퍼시픽 인 (The Pacific Inn),"롱비치, 로스앤젤레스 (CA) ",35.4,8,2023-09-03,일,9.1,286681
퀄리티 인 로즈미드-파사데나 (Quality Inn Rosemead-Pasadena),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",16.6,8,2023-09-03,일,7.9,159521
스프링힐 스위트 로스앤젤레스 버뱅크/다운타운 (SpringHill Suites Los Angeles Burbank/Downtown),"버뱅크, 로스앤젤레스 (CA) ",7.6,8,2023-09-03,일,8.6,259790
Hampton Inn Los Angeles/Arcadia/Pasadena,"파사데나, 로스앤젤레스 (CA) ",22.4,8,2023-09-03,일,8.7,194954
베스트웨스턴 플러스 아비타 스위트 (Best Western PLUS Avita Suites),"토런스, 로스앤젤레스 (CA) ",23.3,8,2023-09-03,일,8.6,211825
더 모먼트 호텔 (The Moment Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,7.6,280266
햄프턴 인 앤 스위트 애너하임 가든 그로브 (Hampton Inn & Suites Anaheim Garden Grove),"애너하임, 로스앤젤레스 (CA) ",41.1,8,2023-09-03,일,8.7,186105
앙코르 모텔 (Encore Motel),"마리나 델 레이, 로스앤젤레스 (CA) ",9.9,8,2023-09-03,일,8.1,184507
Sunshine L.A,"버뱅크, 로스앤젤레스 (CA) ",10.1,8,2023-09-03,일,8.4,184507
스튜디오 인 앤 스위트 다우니 (Studio Inn & Suites Downey),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",16.9,8,2023-09-03,일,8.9,138733
안다즈 웨스트 할리우드 (Andaz West Hollywood),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,8.7,414640
"리츠칼튼, 로스앤젤레스 (The Ritz-Carlton, Los Angeles)","로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,8.7,753775
Culver Hotel,"컬버 시티, 로스앤젤레스 (CA) ",4.8,8,2023-09-03,일,8.9,381776
Hotel Ziggy Los Angeles,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,8.2,265149
Eunice Plaza Motel,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",17.4,8,2023-09-03,일,9.1,114544
Lanai Motel,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",9.4,8,2023-09-03,일,8.1,128861
워크 오브 페임 호스텔 (Walk Of Fame Hostel),"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,8.3,53750
Homewood Suites by Hilton Los Angeles International Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.2,8,2023-09-03,일,8.5,293064
베스트웨스턴 로열 팰리스 인 앤 스위트 (Best Western Royal Palace Inn and Suites),"웨스트우드, 로스앤젤레스 (CA) ",5.5,8,2023-09-03,일,7.9,357051
엠버시 스위트 바이 힐튼 로스앤젤레스 인터내셔널 에어포트 노스 (Embassy Suites by Hilton Los Angeles International Airport North),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.0,8,2023-09-03,일,8.2,232827
SpringHill Suites Los Angeles Downey,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",16.5,8,2023-09-03,일,9.2,229076
더블트리 바이 힐튼 휘티어 로스앤젤레스 (DoubleTree by Hilton Whittier Los Angeles),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",20.3,8,2023-09-03,일,8.5,192123
힐튼 로스앤젤레스 에어포트 (Hilton Los Angeles Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.1,8,2023-09-03,일,7.8,367545
로드웨이 인 아테시아 세리토스 (Rodeway Inn Artesia Cerritos),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",24.2,8,2023-09-03,일,7.2,143332
Sea Sprite Ocean Front Hotel,"비치 시티스, 로스앤젤레스 (CA) ",22.7,8,2023-09-03,일,9.5,894548
캔들우드 스위트 애너하임 - 리조트 에어리아 (Candlewood Suites Anaheim - Resort Area),"애너하임, 로스앤젤레스 (CA) ",40.7,8,2023-09-03,일,8.6,194657
"Hotel Dena, Pasadena Los Angeles, a Tribute Portfolio Hotel","파사데나, 로스앤젤레스 (CA) ",13.1,8,2023-09-03,일,7.9,263757
Sunshine L.A,"버뱅크, 로스앤젤레스 (CA) ",10.1,8,2023-09-03,일,8.4,263757
드림 할리우드 (Dream Hollywood),"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,8.4,324286
데이즈 인 앤 스위트 바이 윈덤 애너하임 앳 디즈니랜드 파크 (Days Inn & Suites by Wyndham Anaheim At Disneyland Park),"애너하임, 로스앤젤레스 (CA) ",39.1,8,2023-09-03,일,7.8,190044
The Belmont Shore Inn - Adults Only,"롱비치, 로스앤젤레스 (CA) ",32.4,8,2023-09-03,일,7.6,296804
하얏트 리젠시 롱 비치 (Hyatt Regency Long Beach),"롱비치, 로스앤젤레스 (CA) ",30.9,8,2023-09-03,일,8.7,240146
AC Hotel by Marriott Beverly Hills,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,7.9,286793
코트야드 로스앤젤레스 우드랜드 힐스 (Courtyard Los Angeles Woodland Hills),"카노가 공원, 로스앤젤레스 (CA) ",20.5,8,2023-09-03,일,9.4,241874
Sierra Inn,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",18.3,8,2023-09-03,일,10.0,126012
라 카사 인 (La Casa Inn),"파사데나, 로스앤젤레스 (CA) ",17.2,8,2023-09-03,일,7.7,112446
Four Seasons Hotel Los Angeles At Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) ",0.02,8,2023-09-03,일,9.3,1273356
The Surfrider Malibu,"말리부, 로스앤젤레스 (CA) ",26.8,8,2023-09-03,일,8.8,1273356
Anaheim Astoria Inn & Suites,"애너하임, 로스앤젤레스 (CA) ",39.3,8,2023-09-03,일,8.4,165348
월드 모텔 (World Motel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",12.5,8,2023-09-03,일,7.5,113079
Dusk Hotel Hollywood,"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,7.5,204748
더 키니 - 베니스 비치 (The Kinney - Venice Beach),"베니스 비치, 로스앤젤레스 (CA) ",10.7,8,2023-09-03,일,8.4,248900
워너 센터 메리어트 우드랜드 힐스 (Warner Center Marriott Woodland Hills),"카노가 공원, 로스앤젤레스 (CA) ",22.0,8,2023-09-03,일,8.6,281738
르 메르디앙 패서디나 아카디아 (Le Méridien Pasadena Arcadia),"파사데나, 로스앤젤레스 (CA) ",21.3,8,2023-09-03,일,8.6,206040
Hampton Inn & Suites Hermosa Beach,"비치 시티스, 로스앤젤레스 (CA) ",22.0,8,2023-09-03,일,8.9,298579
타운플레이스 스위트 로스앤젤레스 LAX/맨하탄 비치 (TownePlace Suites Los Angeles LAX/Manhattan Beach),"비치 시티스, 로스앤젤레스 (CA) ",18.1,8,2023-09-03,일,8.5,217686
힐튼 우드랜드 힐스 호텔 (Hilton Woodland Hills Hotel),"카노가 공원, 로스앤젤레스 (CA) ",21.7,8,2023-09-03,일,8.2,264299
Hyatt Place Lax/century Blvd,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",52.4,8,2023-09-03,일,8.7,264299
베스트웨스턴 플러스 맨하탄 비치 호텔 (Best Western Plus Manhattan Beach Hotel),"비치 시티스, 로스앤젤레스 (CA) ",19.3,8,2023-09-03,일,8.6,306386
Gateway Inn Gardena Los Angeles South,"토런스, 로스앤젤레스 (CA) ",16.6,8,2023-09-03,일,8.1,190683
타운플레이스 스위트 로스앤젤레스 LAX/호손 (TownePlace Suites Los Angeles LAX/Hawthorne),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",15.4,8,2023-09-03,일,8.7,229204
아메리카스 베스트 밸류 인 앤 스위트 애너하임 컨벤션 센터 (Americas Best Value Inn & Suites Anaheim Convention Center),"애너하임, 로스앤젤레스 (CA) ",40.5,8,2023-09-03,일,7.9,217686
라마다 바이 윈덤 애너하임 컨벤션 센터 (Ramada by Wyndham Anaheim Convention Center),"애너하임, 로스앤젤레스 (CA) ",40.9,8,2023-09-03,일,7.7,203481
Bestwestern Hollywood Plaza Inn-Hollywood Walk of Fame Hotel-LA,"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,7.5,244932
Town House Motel,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",14.3,8,2023-09-03,일,8.2,108235
힐튼 아나헤임 (Hilton Anaheim Hotel),"애너하임, 로스앤젤레스 (CA) ",40.3,8,2023-09-03,일,8.0,209664
호텔 버뱅크 (Hotel Burbank),"버뱅크, 로스앤젤레스 (CA) ",7.6,8,2023-09-03,일,8.2,227997
WorldMark Anaheim,"애너하임, 로스앤젤레스 (CA) ",40.7,8,2023-09-03,일,8.5,227997
트래블로지 인 앤 스위트 바이 윈덤 애너하임 온 디즈니랜드 드라이브 (Travelodge Inn & Suites by Wyndham Anaheim on Disneyland Dr),"애너하임, 로스앤젤레스 (CA) ",38.6,8,2023-09-03,일,8.2,162529
The California - Hollywood,"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,8.2,46071
코스트 애너벨 호텔 (Coast Anabelle Hotel),"버뱅크, 로스앤젤레스 (CA) ",5.6,8,2023-09-03,일,9.6,331456
호텔 실로 글렌데일 (Hotel Xilo Glendale),"글렌데일, 로스앤젤레스 (CA) ",6.1,8,2023-09-03,일,8.4,550667
오크 파크 모텔 (Oak Park Motel),"파사데나, 로스앤젤레스 (CA) ",25.5,8,2023-09-03,일,7.4,132096
"The Langham Huntington, Pasadena","파사데나, 로스앤젤레스 (CA) ",12.6,8,2023-09-03,일,8.9,339135
Sonesta Anaheim Resort Area,"애너하임, 로스앤젤레스 (CA) ",41.6,8,2023-09-03,일,8.1,172959
Cali Inn,"토런스, 로스앤젤레스 (CA) ",22.7,8,2023-09-03,일,8.3,151448
페어몬트 센추리 플라자 (Fairmont Century Plaza),"비벌리 힐스, 로스앤젤레스 (CA) ",2.6,8,2023-09-03,일,8.7,593166
Hotel 850 SVB West Hollywood at Beverly Hills,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,9.4,375823
Sonesta ES Suites Anaheim Resort Area,"애너하임, 로스앤젤레스 (CA) ",41.5,8,2023-09-03,일,8.6,183837
Hilton Garden Inn Anaheim Resort,"애너하임, 로스앤젤레스 (CA) ",39.8,8,2023-09-03,일,8.6,246000
델타 호텔 바이 메리어트 애너하임 가든 그로브 (Delta Hotels by Marriott Anaheim Garden Grove),"애너하임, 로스앤젤레스 (CA) ",41.5,8,2023-09-03,일,8.9,216278
포드셰어 베니스 (PodShare Venice),"베니스 비치, 로스앤젤레스 (CA) ",11.2,8,2023-09-03,일,7.9,92532
하얏트 센트릭 더 파이크 롱 비치 (Hyatt Centric The Pike Long Beach),"롱비치, 로스앤젤레스 (CA) ",30.7,8,2023-09-03,일,9.0,231700
Conrad Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,9.0,466662
The Sojourn,"카노가 공원, 로스앤젤레스 (CA) ",10.2,8,2023-09-03,일,7.8,171956
The Prospect Hollywood,"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,9.6,357051
스위츠알어스 아파트 호텔 앳 차이나타운 (SuitesRUs Apart Hotel at Chinatown),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.7,8,2023-09-03,일,8.8,357051
클라리온 호텔 애너하임 리조트 (Clarion Hotel Anaheim Resort),"애너하임, 로스앤젤레스 (CA) ",40.5,8,2023-09-03,일,7.5,183833
이코노미 인 모텔 실마르 (Economy Inn Motel Sylmar),"산타 클라리타, 로스앤젤레스 (CA) ",23.5,8,2023-09-03,일,8.8,177886
팔리하우스 산타 모니카 (Palihouse Santa Monica),"산타 모니카, 로스앤젤레스 (CA) ",,8,2023-09-03,일,8.4,517263
Hilton Garden Inn Los Angeles/Hollywood,"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,8.0,256347
Sea Shore Motel,"산타 모니카, 로스앤젤레스 (CA) ",,8,2023-09-03,일,8.7,230326
하얏트 하우스 사이프러스 애너하임 (Hyatt House Cypress Anaheim),"애너하임, 로스앤젤레스 (CA) ",32.7,8,2023-09-03,일,8.7,254671
레지던스 인 패서디나 아카디아 (Residence Inn Pasadena Arcadia),"파사데나, 로스앤젤레스 (CA) ",22.4,8,2023-09-03,일,10.0,286665
The Haas Suites,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,8.4,291784
수퍼 8 애너하임/니어 메인 게이트 (Super 8 Anaheim/near Main Gate),"애너하임, 로스앤젤레스 (CA) ",40.4,8,2023-09-03,일,8.5,160815
리젠시 인 앤드 스위트 다우니 (Regency Inn & Suites Downey),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",17.2,8,2023-09-03,일,7.0,160815
Hyatt Place At Anaheim Resort/convention Center,"애너하임, 로스앤젤레스 (CA) ",40.7,8,2023-09-03,일,8.9,280266
헌틀리 산타 모니카 비치 (Huntley Santa Monica Beach),"산타 모니카, 로스앤젤레스 (CA) ",11.6,8,2023-09-03,일,8.7,442577
"Bluestem Hotel Torrance Los Angeles, Ascend Hotel Collection","토런스, 로스앤젤레스 (CA) ",24.5,8,2023-09-03,일,8.7,230740
더 웨스트 할리우드 에디션 (The West Hollywood EDITION),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,8.6,742257
윌로우 트리 인 앤 스위트 (Willow Tree Inn & Suites),"버뱅크, 로스앤젤레스 (CA) ",11.9,8,2023-09-03,일,8.3,138213
코르토나 인 & 스위트 애너하임 리조트 (Cortona Inn and Suites Anaheim Resort),"애너하임, 로스앤젤레스 (CA) ",40.6,8,2023-09-03,일,7.9,161834
Brentwood Inn,"산타 모니카, 로스앤젤레스 (CA) ",8.2,8,2023-09-03,일,8.9,267214
Four Points by Sheraton Anaheim,"애너하임, 로스앤젤레스 (CA) ",39.1,8,2023-09-03,일,7.7,177886
데이즈 인 바이 윈덤 다우니 (Days Inn by Wyndham Downey),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",16.3,8,2023-09-03,일,7.7,158818
Welcome Inn,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.4,8,2023-09-03,일,8.4,158818
햄튼 인 롱 비치 에어포트 (Hampton Inn Long Beach Airport),"롱비치, 로스앤젤레스 (CA) ",25.6,8,2023-09-03,일,9.1,218459
베스트웨스턴 플러스 파크 플레이스 인 미니 스위트 (Best Western Plus Park Place Inn Mini Suites),"애너하임, 로스앤젤레스 (CA) ",39.9,8,2023-09-03,일,8.5,395444
코트야드 로스앤젤레스 파사데나/올드 타운 (Courtyard Los Angeles Pasadena/Old Town),"파사데나, 로스앤젤레스 (CA) ",12.9,8,2023-09-03,일,8.0,260648
El Segundo Inn,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",16.0,8,2023-09-03,일,7.8,139546
Best Inn Rosemead,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",15.1,8,2023-09-03,일,7.7,134374
SW Beach Hotel,"비치 시티스, 로스앤젤레스 (CA) ",22.6,8,2023-09-03,일,8.9,390453
쉐이드 호텔 레돈도 비치 (Shade Hotel Redondo Beach),"비치 시티스, 로스앤젤레스 (CA) ",24.0,8,2023-09-03,일,8.8,464021
테라니아 리조트 (Terranea Resort),"팔로스 버디스, 로스앤젤레스 (CA) ",35.0,8,2023-09-03,일,8.5,1137702
Extended Stay America Suites - Los Angeles - Torrance Blvd.,"토런스, 로스앤젤레스 (CA) ",23.3,8,2023-09-03,일,6.9,150230
버뱅크 인 앤 스위트 (Burbank Inn and Suites),"버뱅크, 로스앤젤레스 (CA) ",6.8,8,2023-09-03,일,8.5,150230
"The Viv Hotel, Anaheim, a Tribute Portfolio Hotel","애너하임, 로스앤젤레스 (CA) ",40.5,8,2023-09-03,일,9.0,257231
Los Angeles Marriott Burbank Airport,"버뱅크, 로스앤젤레스 (CA) ",8.7,8,2023-09-03,일,8.0,259982
밸리 호텔 (Valley Hotel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",,8,2023-09-03,일,8.1,122293
칼 마르 호텔 스위트 (Cal Mar Hotel Suites),"산타 모니카, 로스앤젤레스 (CA) ",11.6,8,2023-09-03,일,7.7,381367
레지던스 인 로스앤젤레스 LAX/맨해튼 비치 (Residence Inn Los Angeles LAX/Manhattan Beach),"비치 시티스, 로스앤젤레스 (CA) ",19.4,8,2023-09-03,일,8.2,436396
"사파리 인, 어 코스트 호텔 (Safari Inn, a Coast Hotel)","버뱅크, 로스앤젤레스 (CA) ",5.7,8,2023-09-03,일,9.3,229076
"The Shay, A Destination By Hyatt Hotel","컬버 시티, 로스앤젤레스 (CA) ",4.2,8,2023-09-03,일,9.1,441374
스탠퍼드 인 앤 스위트 애너하임 (Stanford Inn & Suites Anaheim),"애너하임, 로스앤젤레스 (CA) ",41.0,8,2023-09-03,일,8.2,236959
애너하임 카멜롯 인 앤 스위트 (ANAHEIM CAMELOT INN AND SUITES),"애너하임, 로스앤젤레스 (CA) ",39.8,8,2023-09-03,일,8.5,322435
졸리 로저 호텔 (Jolly Roger Hotel),"베니스 비치, 로스앤젤레스 (CA) ",10.4,8,2023-09-03,일,8.4,213079
홀리데이 인 익스프레스 로스앤젤레스 LAX 에어포트 (Holiday Inn Express Los Angeles LAX Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",11.7,8,2023-09-03,일,8.5,421039
"더 포르토피노 호텔 앤 마리나, 어 노블 하우스 호텔 (The Portofino Hotel & Marina, a Noble House Hotel)","비치 시티스, 로스앤젤레스 (CA) ",24.4,8,2023-09-03,일,8.5,431161
르네상스 롱 비치 호텔 (Renaissance Long Beach Hotel),"롱비치, 로스앤젤레스 (CA) ",30.5,8,2023-09-03,일,8.8,263629
Sheraton Los Angeles San Gabriel,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",13.6,8,2023-09-03,일,8.6,206040
제네바 모텔 (Geneva Motel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",11.1,8,2023-09-03,일,8.2,126683
데저트 팜 호텔 앤 스위트 (Desert Palms Hotel & Suites),"애너하임, 로스앤젤레스 (CA) ",40.2,8,2023-09-03,일,8.7,276734
킴튼 호텔 팔로마 로스앤젤레스 비버리 힐스 (Kimpton Hotel Palomar Los Angeles Beverly Hills),"웨스트우드, 로스앤젤레스 (CA) ",4.4,8,2023-09-03,일,8.5,351352
Residence Inn by Marriott Anaheim Hills Yorba Linda,"애너하임, 로스앤젤레스 (CA) ",49.2,8,2023-09-03,일,8.4,173023
알암브라 호텔 (Alhambra Hotel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",9.3,8,2023-09-03,일,8.4,173023
마리나 델 레이 호텔 (Marina del Rey Hotel),"마리나 델 레이, 로스앤젤레스 (CA) ",10.9,8,2023-09-03,일,8.2,517149
Sunshine Motel,"롱비치, 로스앤젤레스 (CA) ",24.1,8,2023-09-03,일,10.0,153571
아이레스 호텔 실 비치 (Ayres Hotel Seal Beach),"애너하임, 로스앤젤레스 (CA) ",33.7,8,2023-09-03,일,8.9,240722
오션 뷰 호텔 (Ocean View Hotel),"산타 모니카, 로스앤젤레스 (CA) ",11.6,8,2023-09-03,일,8.6,472369
1 호텔 웨스트 할리우드 (1 Hotel West Hollywood),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,8.6,571046
타운플레이스 스위트 애너하임 메인게이트 니어 엔젤 스타디움 (TownePlace Suites Anaheim Maingate Near Angel Stadium),"애너하임, 로스앤젤레스 (CA) ",42.1,8,2023-09-03,일,8.6,183837
호텔 인디고 애너하임 (Hotel Indigo Anaheim),"애너하임, 로스앤젤레스 (CA) ",40.4,8,2023-09-03,일,8.6,240728
L.A. 스카이 부티크 호텔 (L.A. Sky Boutique Hotel),"웨스트우드, 로스앤젤레스 (CA) ",4.6,8,2023-09-03,일,7.7,217728
더 올랜도 호텔 (The Orlando Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,8.7,316939
피코 리베라 인 앤 스위트 (Pico Rivera Inn & Suites),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",15.1,8,2023-09-03,일,8.1,316939
델 솔 인 애너하임 (Del Sol Inn Anaheim),"애너하임, 로스앤젤레스 (CA) ",40.0,8,2023-09-03,일,9.2,273361
콜로니 인 (Colony Inn),"버뱅크, 로스앤젤레스 (CA) ",5.6,8,2023-09-03,일,8.0,200115
Bartlett Motel,"토런스, 로스앤젤레스 (CA) ",27.9,8,2023-09-03,일,6.3,100545
웨스트드리프트 맨하탄 비치 오토그래프 컬렉션 (Westdrift Manhattan Beach Autograph Collection),"비치 시티스, 로스앤젤레스 (CA) ",18.2,8,2023-09-03,일,10.0,357051
힐튼 롱 비치 (Hilton Long Beach),"롱비치, 로스앤젤레스 (CA) ",30.3,8,2023-09-03,일,8.1,247654
셔터스 온 더 비치 (Shutters On The Beach),"산타 모니카, 로스앤젤레스 (CA) ",11.5,8,2023-09-03,일,9.1,840710
모텔 6 애너하임 메인게이트 (Motel 6 Anaheim Maingate),"애너하임, 로스앤젤레스 (CA) ",40.6,8,2023-09-03,일,7.5,189554
홀리데이 인 호텔 & 스위트 애너하임 (Holiday Inn Hotel & Suites Anaheim),"애너하임, 로스앤젤레스 (CA) ",38.4,8,2023-09-03,일,7.6,171621
브룩허스트 플라자 인 (Brookhurst Plaza Inn),"애너하임, 로스앤젤레스 (CA) ",35.9,8,2023-09-03,일,7.7,188175
Seaway Motel,"웨스트 할리우드, 로스앤젤레스 (CA) ",2.8,8,2023-09-03,일,8.8,188175
Calamigos Guest Ranch and Beach Club,"말리부, 로스앤젤레스 (CA) ",39.4,8,2023-09-03,일,9.2,1103326
할리우드 VIP 호텔 (Hollywood VIP Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,6.1,152291
햄튼 인 앤 스위트 실 비치 (Hampton Inn and Suites Seal Beach),"롱비치, 로스앤젤레스 (CA) ",35.0,8,2023-09-03,일,8.2,227920
"Beverly Wilshire, A Four Seasons Hotel","비벌리 힐스, 로스앤젤레스 (CA) ",1.0,8,2023-09-03,일,9.0,1145380
The Pierside Santa Monica,"산타 모니카, 로스앤젤레스 (CA) ",11.4,8,2023-09-03,일,7.6,499296
Silver Lake Pool & Inn,"헐리우드, 로스앤젤레스 (CA) ",0.04,8,2023-09-03,일,8.9,537497
Crystal Palace Inn,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",7.6,8,2023-09-03,일,10.0,179498
Hotel Heritage,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",20.5,8,2023-09-03,일,7.3,135836
Aspire Inn Studios & Spas,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",19.3,8,2023-09-03,일,9.0,168992
2021 Olive,"버뱅크, 로스앤젤레스 (CA) ",5.6,8,2023-09-03,일,7.6,168992
더 퀸 메리 호텔 (The Queen Mary Hotel),"롱비치, 로스앤젤레스 (CA) ",32.1,8,2023-09-03,일,7.3,180127
리비에라 모텔 (Riviera Motel),"애너하임, 로스앤젤레스 (CA) ",40.5,8,2023-09-03,일,7.0,126865
스테이브리지 스위트 롱 비치 에어포트 (Staybridge Suites Long Beach Airport),"롱비치, 로스앤젤레스 (CA) ",27.9,8,2023-09-03,일,8.9,238226
"Hotel Fera Anaheim, a DoubleTree by Hilton","애너하임, 로스앤젤레스 (CA) ",43.0,8,2023-09-03,일,7.8,181021
에덴 록 인 & 스위트 니어 더 메인게이트 (Eden Roc Inn & Suites near the Maingate),"애너하임, 로스앤젤레스 (CA) ",39.9,8,2023-09-03,일,7.9,186155
트래블로지 바이 윈덤 휘티어 (Travelodge by Wyndham Whittier),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",18.4,8,2023-09-03,일,6.8,134374
W 헐리우드 (W Hollywood),"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-03,일,7.8,344254
Hilton Garden Inn Los Angeles Montebello,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",9.9,8,2023-09-03,일,8.5,215329
엠버시 스위트 바이 힐튼 애너하임 오렌지 (Embassy Suites by Hilton Anaheim Orange),"애너하임, 로스앤젤레스 (CA) ",42.7,8,2023-09-03,일,8.1,226528
Residence Inn Long Beach Downtown,"롱비치, 로스앤젤레스 (CA) ",31.3,8,2023-09-03,일,8.6,290504
베니스 비치 호스텔 (Venice Beach Hostel),"베니스 비치, 로스앤젤레스 (CA) ",,8,2023-09-03,일,7.5,70386
힐튼 가든 인 LAX - 엘세군도 호텔 (Hilton Garden Inn LAX - El Segundo Hotel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",15.7,8,2023-09-03,일,8.2,352033
애너하임 포르토피노 인 앤 스위트 (Anaheim Portofino Inn & Suites),"애너하임, 로스앤젤레스 (CA) ",40.3,8,2023-09-03,일,7.8,145866
